dpe_classe,ges_classe,type_energie,consommation_kwh_m2,surface_m2,annee_construction,type_logement_immeuble,departement,code_postal,latitude,longitude,source_type
C,C,individuel,60.6,69.5,NA,appartement,69,69008,6515696.68,845911.36,Neuf
C,C,individuel,59.8,52.1,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,81.3,43.1,NA,appartement,69,69008,6515696.68,845911.36,Neuf
C,C,individuel,69.8,66.8,NA,appartement,69,69008,6517085.8,845557.57,Neuf
C,C,individuel,65.4,66.5,NA,appartement,69,69008,6515696.68,845911.36,Neuf
C,C,individuel,78.1,63,NA,appartement,69,69008,6517082.09,845574.46,Neuf
C,C,individuel,76.7,68,NA,appartement,69,69008,6517082.09,845574.46,Neuf
C,C,individuel,62.7,45.2,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,50.8,66.8,NA,appartement,69,69008,6515696.68,845911.36,Neuf
C,C,individuel,57.6,62.7,NA,appartement,69,69008,6517085.8,845557.57,Neuf
C,C,individuel,56,75.3,NA,appartement,69,69008,6515736.9,846745.99,Neuf
C,C,individuel,72,64.9,NA,appartement,69,69008,6515699.75,846748.82,Neuf
C,C,individuel,85.2,44.2,NA,appartement,69,69008,6515736.9,846745.99,Neuf
C,C,individuel,80.1,66.9,NA,appartement,69,69008,6517085.8,845557.57,Neuf
C,C,individuel,86.2,49.4,NA,appartement,69,69008,6515696.68,845911.36,Neuf
C,C,individuel,77.3,68.1,NA,appartement,69,69008,6517085.8,845557.57,Neuf
C,C,individuel,51.7,101.4,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,79,41.6,NA,appartement,69,69008,6515699.75,846748.82,Neuf
B,B,individuel,81.5,54.5,NA,appartement,69,69008,6516557.7,846500.08,Neuf
C,C,individuel,69.3,61.4,NA,appartement,69,69008,6517082.09,845574.46,Neuf
C,C,individuel,75,66.8,NA,appartement,69,69008,6515699.75,846748.82,Neuf
C,C,individuel,96.2,42.3,NA,appartement,69,69008,6517077.08,845597.22,Neuf
C,C,individuel,71,65.4,NA,appartement,69,69008,6515699.75,846748.82,Neuf
C,C,individuel,57.2,64,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,68.6,72.7,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,71.3,64.9,NA,appartement,69,69008,6515736.9,846745.99,Neuf
C,C,individuel,96.4,32.5,NA,appartement,69,69008,6517082.09,845574.46,Neuf
C,C,individuel,97,26.4,NA,appartement,69,69008,6517082.09,845574.46,Neuf
C,C,individuel,91.2,34.8,NA,appartement,69,69008,6517073.54,845612.08,Neuf
C,C,individuel,51.1,60.4,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,97.2,32.9,NA,appartement,69,69008,6517077.08,845597.22,Neuf
C,C,individuel,65.9,63.3,NA,appartement,69,69008,6515736.9,846745.99,Neuf
C,C,individuel,84.9,25.3,NA,appartement,69,69008,6515696.68,845911.36,Neuf
C,C,individuel,83.2,65,NA,appartement,69,69008,6517073.54,845612.08,Neuf
B,B,individuel,48,85.6,NA,appartement,69,69008,6515699.75,846748.82,Neuf
C,C,individuel,82.4,65,NA,appartement,69,69008,6517073.54,845612.08,Neuf
C,C,individuel,67,79.3,NA,appartement,69,69008,6515696.68,845911.36,Neuf
B,B,individuel,48,86.1,NA,appartement,69,69008,6515699.75,846748.82,Neuf
C,C,individuel,76,63.2,NA,appartement,69,69008,6517082.09,845574.46,Neuf
C,C,individuel,96.3,26.5,NA,appartement,69,69008,6517082.09,845574.46,Neuf
C,C,individuel,56.1,61.4,NA,appartement,69,69008,6516649.15,846039.95,Neuf
B,B,individuel,84,55.4,NA,appartement,69,69008,6516557.7,846500.08,Neuf
B,B,individuel,50,69.7,NA,appartement,69,69008,6515696.68,845911.36,Neuf
C,C,individuel,75.7,63.6,NA,appartement,69,69008,6517082.09,845574.46,Neuf
B,B,individuel,78.4,55.3,NA,appartement,69,69008,6516557.7,846500.08,Neuf
C,C,individuel,77.1,64.3,NA,appartement,69,69008,6515736.9,846745.99,Neuf
C,C,individuel,69.1,83.6,NA,appartement,69,69008,6517085.8,845557.57,Neuf
C,C,individuel,71.3,64.9,NA,appartement,69,69008,6515736.9,846745.99,Neuf
C,C,individuel,67.2,62.5,NA,appartement,69,69008,6517082.09,845574.46,Neuf
C,C,individuel,67.4,26.6,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,53.6,66.2,NA,appartement,69,69008,6515736.9,846745.99,Neuf
C,C,individuel,80.3,96.1,NA,appartement,69,69008,6517085.8,845557.57,Neuf
C,C,individuel,72.6,63.2,NA,appartement,69,69008,6515736.9,846745.99,Neuf
C,C,individuel,96.2,42.3,NA,appartement,69,69008,6517077.08,845597.22,Neuf
C,C,individuel,70.9,92.5,NA,appartement,69,69008,6515736.9,846745.99,Neuf
C,C,individuel,66,43.2,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,72.1,62.7,NA,appartement,69,69008,6517085.8,845557.57,Neuf
C,C,individuel,92,97.6,NA,appartement,69,69008,6517085.8,845557.57,Neuf
C,C,individuel,68.1,99.6,NA,appartement,69,69008,6515696.68,845911.36,Neuf
C,C,individuel,69.9,96.2,NA,appartement,69,69008,6517077.08,845597.22,Neuf
C,C,individuel,65.7,61.5,NA,appartement,69,69008,6515696.68,845911.36,Neuf
C,C,individuel,63.2,66.9,NA,appartement,69,69008,6517085.8,845557.57,Neuf
C,C,individuel,53.4,90.1,NA,appartement,69,69008,6515696.68,845911.36,Neuf
C,C,individuel,52.2,60.7,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,86.7,61.7,NA,appartement,69,69008,6517077.08,845597.22,Neuf
C,C,individuel,78,64,NA,appartement,69,69008,6517073.54,845612.08,Neuf
C,C,individuel,96.2,42.3,NA,appartement,69,69008,6517077.08,845597.22,Neuf
C,C,individuel,54.1,75.7,NA,appartement,69,69008,6515736.9,846745.99,Neuf
C,C,individuel,96.6,26.4,NA,appartement,69,69008,6517082.09,845574.46,Neuf
C,C,individuel,79.9,68.2,NA,appartement,69,69008,6517085.8,845557.57,Neuf
B,B,individuel,93.7,71,NA,appartement,69,69008,6516557.7,846500.08,Neuf
B,B,individuel,81.8,90.2,NA,appartement,69,69008,6516557.7,846500.08,Neuf
C,C,individuel,79.6,45.6,NA,appartement,69,69008,6517082.09,845574.46,Neuf
B,B,individuel,50,88.2,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,55.9,62.4,NA,appartement,69,69008,6515696.68,845911.36,Neuf
C,C,individuel,69.4,69.3,NA,appartement,69,69008,6515696.68,845911.36,Neuf
C,C,individuel,84.8,61.7,NA,appartement,69,69008,6517077.08,845597.22,Neuf
C,C,individuel,71.5,42.5,NA,appartement,69,69008,6517085.8,845557.57,Neuf
C,C,individuel,79,41.4,NA,appartement,69,69008,6515699.75,846748.82,Neuf
C,C,individuel,91.9,72,NA,appartement,69,69008,6515736.9,846745.99,Neuf
C,C,individuel,99.6,44.6,NA,appartement,69,69008,6517077.08,845597.22,Neuf
C,C,individuel,68.5,79,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,72.6,63.2,NA,appartement,69,69008,6515736.9,846745.99,Neuf
C,C,individuel,58,76.9,NA,appartement,69,69008,6515699.75,846748.82,Neuf
A,A,individuel,32.2,74.9,NA,appartement,69,69008,6516557.7,846500.08,Neuf
C,C,individuel,67.2,67.2,NA,appartement,69,69008,6517085.8,845557.57,Neuf
C,C,,58.9,2221.7,NA,immeuble,69,69008,6516649.15,846039.95,Neuf
C,C,,63.1,104.3,NA,maison,69,69008,6517003.74,845923.55,Neuf
C,C,,55.2,117.4,NA,maison,69,69008,6517003.74,845923.55,Neuf
C,C,individuel,84.1,92.1,NA,appartement,69,69008,6517082.09,845574.46,Neuf
C,C,individuel,78,101.3,NA,appartement,69,69008,6517085.8,845557.57,Neuf
C,C,individuel,90.3,64.5,NA,appartement,69,69008,6517077.08,845597.22,Neuf
C,C,individuel,71.1,66.1,NA,appartement,69,69008,6515736.9,846745.99,Neuf
C,C,individuel,56.4,60.4,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,72,64.9,NA,appartement,69,69008,6515699.75,846748.82,Neuf
C,C,individuel,82.4,64.2,NA,appartement,69,69008,6515736.9,846745.99,Neuf
C,C,individuel,68.8,78.8,NA,appartement,69,69008,6517082.09,845574.46,Neuf
C,C,individuel,90.1,61.7,NA,appartement,69,69008,6517077.08,845597.22,Neuf
B,B,individuel,79.1,90.2,NA,appartement,69,69008,6516557.7,846500.08,Neuf
C,C,individuel,79,41.4,NA,appartement,69,69008,6515699.75,846748.82,Neuf
C,C,individuel,68.8,61.2,NA,appartement,69,69008,6517082.09,845574.46,Neuf
C,C,individuel,77.4,61.6,NA,appartement,69,69008,6517082.09,845574.46,Neuf
C,C,individuel,53.6,66.2,NA,appartement,69,69008,6515736.9,846745.99,Neuf
C,C,individuel,55.9,60.1,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,84.7,60,NA,appartement,69,69008,6517077.08,845597.22,Neuf
C,C,individuel,62.1,64.3,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,57.3,60.3,NA,appartement,69,69008,6516649.15,846039.95,Neuf
B,B,individuel,75.8,55.3,NA,appartement,69,69008,6516557.7,846500.08,Neuf
C,C,individuel,77.6,42.7,NA,appartement,69,69008,6517085.8,845557.57,Neuf
A,A,individuel,31.5,91.4,NA,appartement,69,69008,6516557.7,846500.08,Neuf
A,A,individuel,34.8,74.1,NA,appartement,69,69008,6516557.7,846500.08,Neuf
C,C,individuel,82,66.4,NA,appartement,69,69008,6515699.75,846748.82,Neuf
C,C,individuel,69.2,64.5,NA,appartement,69,69008,6517082.09,845574.46,Neuf
C,C,individuel,83.7,45.8,NA,appartement,69,69008,6517082.09,845574.46,Neuf
C,C,individuel,71.3,65,NA,appartement,69,69008,6517082.09,845574.46,Neuf
C,C,individuel,64.3,60,NA,appartement,69,69008,6517085.8,845557.57,Neuf
C,C,individuel,85,77.5,NA,appartement,69,69008,6517073.54,845612.08,Neuf
A,A,individuel,32.2,74.9,NA,appartement,69,69008,6516557.7,846500.08,Neuf
C,C,individuel,75.8,75.9,NA,appartement,69,69008,6515736.9,846745.99,Neuf
C,C,individuel,86.2,61,NA,appartement,69,69008,6517073.54,845612.08,Neuf
B,B,individuel,50.2,66.8,NA,appartement,69,69008,6515696.68,845911.36,Neuf
C,C,individuel,59.1,62.4,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,61.7,65.9,NA,appartement,69,69008,6515736.9,846745.99,Neuf
C,C,individuel,83.2,60,NA,appartement,69,69008,6517077.08,845597.22,Neuf
C,C,individuel,57.2,64,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,59.7,66.8,NA,appartement,69,69008,6515696.68,845911.36,Neuf
C,C,individuel,83,95.1,NA,appartement,69,69008,6517073.54,845612.08,Neuf
C,C,individuel,57.1,60.3,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,75.6,62.4,NA,appartement,69,69008,6517082.09,845574.46,Neuf
C,C,individuel,77.1,76.5,NA,appartement,69,69008,6517073.54,845612.08,Neuf
C,C,individuel,71.4,64.8,NA,appartement,69,69008,6517082.09,845574.46,Neuf
C,C,individuel,94,41.4,NA,appartement,69,69008,6515699.75,846748.82,Neuf
C,C,individuel,68.8,78.5,NA,appartement,69,69008,6517082.09,845574.46,Neuf
A,A,individuel,31.5,91.4,NA,appartement,69,69008,6516557.7,846500.08,Neuf
C,C,individuel,65.1,80.3,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,57.2,64,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,62.2,62.5,NA,appartement,69,69008,6517085.8,845557.57,Neuf
B,B,,45.7,114.3,NA,maison,69,69008,6517003.74,845923.55,Neuf
C,C,individuel,87,66.3,NA,appartement,69,69008,6515699.75,846748.82,Neuf
C,C,individuel,96.6,26.4,NA,appartement,69,69008,6517082.09,845574.46,Neuf
C,C,individuel,93,64.9,NA,appartement,69,69008,6515699.75,846748.82,Neuf
C,C,individuel,76.1,99.1,NA,appartement,69,69008,6517085.8,845557.57,Neuf
C,C,individuel,61.1,68.5,NA,appartement,69,69008,6515736.9,846745.99,Neuf
C,C,individuel,59,48.7,NA,appartement,69,69008,6515696.68,845911.36,Neuf
C,C,individuel,78.1,41.8,NA,appartement,69,69008,6517085.8,845557.57,Neuf
C,C,individuel,64.7,82.8,NA,appartement,69,69008,6517082.09,845574.46,Neuf
A,A,individuel,35.4,74.7,NA,appartement,69,69008,6516557.7,846500.08,Neuf
C,C,individuel,53,158.1,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,93.2,44.2,NA,appartement,69,69008,6517077.08,845597.22,Neuf
C,C,individuel,60.6,59.5,NA,appartement,69,69008,6517085.8,845557.57,Neuf
C,C,individuel,75.7,61.4,NA,appartement,69,69008,6517082.09,845574.46,Neuf
C,C,,60,1577.2,NA,immeuble,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,77.2,68,NA,appartement,69,69008,6517082.09,845574.46,Neuf
C,C,individuel,61.2,61.7,NA,appartement,69,69008,6516649.15,846039.95,Neuf
B,B,individuel,50.4,74.2,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,83.6,44,NA,appartement,69,69008,6517082.09,845574.46,Neuf
C,C,individuel,67.5,79,NA,appartement,69,69008,6517082.09,845574.46,Neuf
C,C,individuel,54.3,45.2,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,61.5,59.5,NA,appartement,69,69008,6517085.8,845557.57,Neuf
C,C,individuel,107.4,30.1,NA,appartement,69,69008,6517073.54,845612.08,Neuf
C,C,individuel,57.1,64.3,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,96.6,26.4,NA,appartement,69,69008,6517082.09,845574.46,Neuf
C,C,individuel,68.6,70.7,NA,appartement,69,69008,6517082.09,845574.46,Neuf
B,B,,77.2,900,NA,immeuble,69,69008,6516557.7,846500.08,Neuf
C,C,individuel,71.9,63.9,NA,appartement,69,69008,6517082.09,845574.46,Neuf
C,C,individuel,78,44.2,NA,appartement,69,69008,6515736.9,846745.99,Neuf
C,C,individuel,53.6,66.2,NA,appartement,69,69008,6515736.9,846745.99,Neuf
C,C,individuel,70.7,60.6,NA,appartement,69,69008,6517085.8,845557.57,Neuf
C,C,individuel,85.6,65,NA,appartement,69,69008,6517073.54,845612.08,Neuf
C,C,individuel,80.1,63.2,NA,appartement,69,69008,6517082.09,845574.46,Neuf
C,C,individuel,64.6,79,NA,appartement,69,69008,6516649.15,846039.95,Neuf
D,A,individuel,78.4,32,NA,appartement,69,69008,6517085.8,845557.57,Neuf
C,C,individuel,86.3,43.7,NA,appartement,69,69008,6517073.54,845612.08,Neuf
C,C,individuel,74.4,77.5,NA,appartement,69,69008,6517073.54,845612.08,Neuf
C,C,individuel,60.4,66.7,NA,appartement,69,69008,6515696.68,845911.36,Neuf
B,B,individuel,47.8,64.1,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,66.9,63.3,NA,appartement,69,69008,6515736.9,846745.99,Neuf
C,C,individuel,97.5,32.2,NA,appartement,69,69008,6517073.54,845612.08,Neuf
C,C,individuel,55.9,60,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,62.6,69.1,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,69,43.2,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,89,41.8,NA,appartement,69,69008,6515699.75,846748.82,Neuf
C,C,individuel,89,62.8,NA,appartement,69,69008,6515736.9,846745.99,Neuf
A,A,individuel,41.9,52.7,NA,appartement,69,69008,6516557.7,846500.08,Neuf
C,C,individuel,77.1,70.3,NA,appartement,69,69008,6517082.09,845574.46,Neuf
C,C,individuel,52.8,45.2,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,71.8,64.6,NA,appartement,69,69008,6515736.9,846745.99,Neuf
B,B,individuel,76.4,90.2,NA,appartement,69,69008,6516557.7,846500.08,Neuf
C,C,individuel,76.7,68.9,NA,appartement,69,69008,6517073.54,845612.08,Neuf
C,C,individuel,56.4,66.2,NA,appartement,69,69008,6515736.9,846745.99,Neuf
C,C,individuel,56.2,42.5,NA,appartement,69,69008,6515696.68,845911.36,Neuf
C,C,individuel,71.9,63.9,NA,appartement,69,69008,6517082.09,845574.46,Neuf
B,B,individuel,48,64.1,NA,appartement,69,69008,6516649.15,846039.95,Neuf
A,A,individuel,34.7,91.4,NA,appartement,69,69008,6516557.7,846500.08,Neuf
C,C,individuel,57,60.1,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,84.3,43.7,NA,appartement,69,69008,6517073.54,845612.08,Neuf
C,C,individuel,59.9,67.3,NA,appartement,69,69008,6517085.8,845557.57,Neuf
C,C,individuel,53,76.9,NA,appartement,69,69008,6515699.75,846748.82,Neuf
C,C,individuel,59.2,66.8,NA,appartement,69,69008,6515696.68,845911.36,Neuf
C,C,individuel,69.4,69.3,NA,appartement,69,69008,6515696.68,845911.36,Neuf
C,C,individuel,70.1,61.9,NA,appartement,69,69008,6515696.68,845911.36,Neuf
C,A,individuel,59.8,48.1,NA,appartement,69,69008,6515736.9,846745.99,Neuf
C,A,individuel,63.6,40.9,NA,appartement,69,69008,6515736.9,846745.99,Neuf
C,C,individuel,71.3,64.9,NA,appartement,69,69008,6515736.9,846745.99,Neuf
C,C,individuel,70.4,102.5,NA,appartement,69,69008,6517085.8,845557.57,Neuf
C,C,individuel,51,60.4,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,82.9,60,NA,appartement,69,69008,6517077.08,845597.22,Neuf
C,C,individuel,59,48.7,NA,appartement,69,69008,6515696.68,845911.36,Neuf
C,C,individuel,77.2,97.3,NA,appartement,69,69008,6517085.8,845557.57,Neuf
C,C,individuel,54.1,75.7,NA,appartement,69,69008,6515736.9,846745.99,Neuf
C,C,individuel,88.6,60,NA,appartement,69,69008,6517077.08,845597.22,Neuf
C,C,individuel,65.6,100.1,NA,appartement,69,69008,6517085.8,845557.57,Neuf
C,C,individuel,60.9,60.8,NA,appartement,69,69008,6517085.8,845557.57,Neuf
C,C,individuel,53,76.9,NA,appartement,69,69008,6515699.75,846748.82,Neuf
B,B,individuel,48,85.6,NA,appartement,69,69008,6515699.75,846748.82,Neuf
C,C,individuel,60.6,60,NA,appartement,69,69008,6517085.8,845557.57,Neuf
C,C,individuel,65.2,48.1,NA,appartement,69,69008,6515696.68,845911.36,Neuf
C,C,individuel,56.7,60.7,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,58.2,60.3,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,88.8,42,NA,appartement,69,69008,6515696.68,845911.36,Neuf
C,C,individuel,79.5,45.8,NA,appartement,69,69008,6517082.09,845574.46,Neuf
C,C,individuel,75.9,42.6,NA,appartement,69,69008,6517085.8,845557.57,Neuf
C,C,individuel,87.5,115.6,NA,appartement,69,69008,6517077.08,845597.22,Neuf
C,C,individuel,67.9,45.2,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,75,66.3,NA,appartement,69,69008,6515699.75,846748.82,Neuf
C,C,individuel,86.3,60,NA,appartement,69,69008,6517077.08,845597.22,Neuf
C,C,individuel,82.8,104.7,NA,appartement,69,69008,6517073.54,845612.08,Neuf
C,C,individuel,96.2,42.3,NA,appartement,69,69008,6517077.08,845597.22,Neuf
C,C,individuel,56.1,61.4,NA,appartement,69,69008,6516649.15,846039.95,Neuf
B,B,individuel,87.4,71,NA,appartement,69,69008,6516557.7,846500.08,Neuf
C,C,individuel,58,67.8,NA,appartement,69,69008,6515699.75,846748.82,Neuf
C,C,individuel,65,76.9,NA,appartement,69,69008,6515699.75,846748.82,Neuf
C,C,individuel,55.5,45.2,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,74.5,64.1,NA,appartement,69,69008,6517073.54,845612.08,Neuf
C,C,individuel,53.2,80.3,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,75.4,98.7,NA,appartement,69,69008,6515736.9,846745.99,Neuf
B,B,individuel,44.6,81.1,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,61.8,66.8,NA,appartement,69,69008,6517085.8,845557.57,Neuf
C,C,individuel,57.2,64,NA,appartement,69,69008,6516649.15,846039.95,Neuf
D,A,individuel,80.3,32.7,NA,appartement,69,69008,6517085.8,845557.57,Neuf
C,C,individuel,52.5,62.3,NA,appartement,69,69008,6515696.68,845911.36,Neuf
B,B,individuel,92.3,42.7,NA,appartement,69,69008,6516477.7,844318.55,Neuf
C,C,individuel,83.4,61.9,NA,appartement,69,69008,6515696.68,845911.36,Neuf
C,C,individuel,83.6,44,NA,appartement,69,69008,6517082.09,845574.46,Neuf
C,C,individuel,68.8,60.4,NA,appartement,69,69008,6517085.8,845557.57,Neuf
B,B,,89.3,672.1,NA,immeuble,69,69008,6516557.7,846500.08,Neuf
C,C,,54,115,NA,maison,69,69008,6517003.74,845923.55,Neuf
C,A,individuel,77.5,31.9,NA,appartement,69,69008,6517085.8,845557.57,Neuf
C,C,individuel,91,81.7,NA,appartement,69,69008,6517085.8,845557.57,Neuf
C,C,individuel,83.3,61.5,NA,appartement,69,69008,6515696.68,845911.36,Neuf
C,C,individuel,78.7,97.2,NA,appartement,69,69008,6515696.68,845911.36,Neuf
B,B,individuel,81.4,55.4,NA,appartement,69,69008,6516557.7,846500.08,Neuf
C,C,individuel,68.3,62.9,NA,appartement,69,69008,6515736.9,846745.99,Neuf
C,C,individuel,54.1,75.7,NA,appartement,69,69008,6515736.9,846745.99,Neuf
C,C,individuel,84.8,61.7,NA,appartement,69,69008,6517077.08,845597.22,Neuf
C,C,individuel,68.6,78.1,NA,appartement,69,69008,6517082.09,845574.46,Neuf
C,C,individuel,85,61,NA,appartement,69,69008,6517073.54,845612.08,Neuf
C,C,individuel,53.6,60.9,NA,appartement,69,69008,6516649.15,846039.95,Neuf
C,C,individuel,99.9,47.8,NA,appartement,69,69008,6515736.9,846745.99,Neuf
C,C,individuel,95.1,44,NA,appartement,69,69008,6515736.9,846745.99,Neuf
C,A,individuel,55.6,36.2,NA,appartement,69,69008,6515736.9,846745.99,Neuf
C,C,individuel,64.3,47.6,NA,appartement,69,69008,6517376.3,844938.48,Neuf
C,C,individuel,84,70.1,NA,appartement,69,69008,6517376.3,844938.48,Neuf
C,C,individuel,62.4,77.8,NA,appartement,69,69008,6517376.3,844938.48,Neuf
E,B,individuel,112.4,22.3,NA,appartement,69,69008,6517376.3,844938.48,Neuf
C,C,individuel,65.7,63.7,NA,appartement,69,69008,6517376.3,844938.48,Neuf
C,C,individuel,84,70.1,NA,appartement,69,69008,6517376.3,844938.48,Neuf
C,C,individuel,83.8,41.1,NA,appartement,69,69008,6517376.3,844938.48,Neuf
C,C,individuel,65.7,63.7,NA,appartement,69,69008,6517376.3,844938.48,Neuf
C,C,individuel,62.6,47.6,NA,appartement,69,69008,6517376.3,844938.48,Neuf
C,C,individuel,70.5,69,NA,appartement,69,69008,6517376.3,844938.48,Neuf
E,B,individuel,112.4,22.3,NA,appartement,69,69008,6517376.3,844938.48,Neuf
C,C,individuel,65.7,63.7,NA,appartement,69,69008,6517376.3,844938.48,Neuf
C,C,individuel,69,69.9,NA,appartement,69,69008,6517376.3,844938.48,Neuf
C,C,individuel,72.2,69,NA,appartement,69,69008,6517376.3,844938.48,Neuf
C,C,individuel,69.5,69.9,NA,appartement,69,69008,6517376.3,844938.48,Neuf
C,C,individuel,62.6,47.6,NA,appartement,69,69008,6517376.3,844938.48,Neuf
C,C,individuel,78.2,63.7,NA,appartement,69,69008,6517376.3,844938.48,Neuf
C,A,individuel,70.9,42.3,NA,appartement,69,69008,6517376.3,844938.48,Neuf
E,B,individuel,112.4,22.3,NA,appartement,69,69008,6517376.3,844938.48,Neuf
C,A,individuel,70.9,42.3,NA,appartement,69,69008,6517376.3,844938.48,Neuf
C,C,individuel,69.5,69.9,NA,appartement,69,69008,6517376.3,844938.48,Neuf
C,C,individuel,83.8,41.1,NA,appartement,69,69008,6517376.3,844938.48,Neuf
C,C,individuel,70.5,69,NA,appartement,69,69008,6517376.3,844938.48,Neuf
C,C,individuel,70,69.8,NA,appartement,69,69008,6517376.3,844938.48,Neuf
C,C,individuel,64.3,77.7,NA,appartement,69,69008,6517376.3,844938.48,Neuf
C,C,individuel,64.2,88.9,NA,appartement,69,69008,6517376.3,844938.48,Neuf
C,C,individuel,62.4,77.8,NA,appartement,69,69008,6517376.3,844938.48,Neuf
C,C,individuel,64.3,47.6,NA,appartement,69,69008,6517376.3,844938.48,Neuf
C,C,individuel,65.7,63.7,NA,appartement,69,69008,6517376.3,844938.48,Neuf
C,C,individuel,72.2,69,NA,appartement,69,69008,6517376.3,844938.48,Neuf
C,C,individuel,78.2,63.7,NA,appartement,69,69008,6517376.3,844938.48,Neuf
C,C,individuel,64.3,77.7,NA,appartement,69,69008,6517376.3,844938.48,Neuf
C,C,individuel,54,88.9,NA,appartement,69,69008,6517376.3,844938.48,Neuf
